"16cfa3b2-e033-4f51-8d5c-2a77e8a6f53b","Antoine Clamaran & Agua Sin Gas","Tonight (Original Mix)","Funky/Groove/Jackin' House",125,"1A","2023-02-22 22:22:05.49918","2023-02-22 22:22:05.49918","'agua':6B 'antoin':4B 'clamaran':5B 'gas':8B 'mix':3A 'origin':2A 'sin':7B 'tonight':1A"
"9848800a-1a64-4b21-a09b-e95753a5dace","Block & Crown, Lissat","The Beat Of The Drum (Original Mix)","Funky/Groove/Jackin' House",126,"1A","2023-02-22 22:22:05.506006","2023-02-22 22:22:05.506006","'beat':2A 'block':8B 'crown':9B 'drum':5A 'lissat':10B 'mix':7A 'origin':6A"
"2664ffd9-5973-495d-8a49-38fc57cb660d","Late Replies","Hold Up (Original Mix)","Tech House",126,"2A","2023-02-22 22:22:05.507858","2023-02-22 22:22:05.507858","'hold':1A 'late':5B 'mix':4A 'origin':3A 'repli':6B"
"d34e2bf6-b43c-48f1-b4cc-d51a06b1e1b6","Codes","100% Skills (Original Mix) ","Tech House",125,"3A","2023-02-22 22:22:05.510093","2023-02-22 22:22:05.510093","'100':1A 'code':5B 'mix':4A 'origin':3A 'skill':2A"
"c235440d-b665-4d11-9628-64ebdc64ea87","Andrew Meller","2000 Souls (Extended Mix)","Tech House",125,"4A","2023-02-22 22:22:05.511406","2023-02-22 22:22:05.511406","'2000':1A 'andrew':5B 'extend':3A 'meller':6B 'mix':4A 'soul':2A"
"2d31f0b4-de0d-4c30-9c19-061e402b00e3","Alvaro Smart","Letz Werkz (Original Mix)","Tech House",124,"5A","2023-02-22 22:22:05.513223","2023-02-22 22:22:05.513223","'alvaro':5B 'letz':1A 'mix':4A 'origin':3A 'smart':6B 'werkz':2A"
"d2c1779d-8918-445e-a4af-8512cded29a8","Gianni Bini, The Rituals","Shake Your Booty (Original Mix)","Tech House",123,"6A","2023-02-22 22:22:05.514358","2023-02-22 22:22:05.514358","'bini':7B 'booti':3A 'gianni':6B 'mix':5A 'origin':4A 'ritual':9B 'shake':1A"
